시도,시군구,읍면동,총인구수,노인인구수,치과수,치과1개당_노인인구수
충청남도,서산시,지곡면,7553,2337,0,2337.0
충청남도,서산시,성연면,17262,1733,2,577.6666666666666
충청남도,서산시,음암면,8854,3063,0,3063.0
충청남도,서산시,운산면,4846,2485,0,2485.0
충청남도,서산시,해미면,6975,2838,4,567.6
충청남도,서산시,고북면,5506,2200,0,2200.0
충청남도,서산시,부춘동,17440,3341,0,3341.0
충청남도,서산시,동문1동,16947,3560,0,3560.0
충청남도,서산시,동문2동,8116,2109,0,2109.0
충청남도,서산시,수석동,17338,3002,0,3002.0
충청남도,서산시,석남동,34305,4272,0,4272.0
충청남도,논산시,,106615,35941,0,35941.0
충청남도,논산시,강경읍,6867,2971,3,742.75
충청남도,논산시,연무읍,12235,4377,2,1459.0
충청남도,논산시,성동면,3619,1857,0,1857.0
충청남도,논산시,광석면,3747,1834,0,1834.0
충청남도,논산시,노성면,2642,1276,0,1276.0
충청남도,논산시,상월면,3235,1558,0,1558.0
충청남도,논산시,부적면,3221,1563,0,1563.0
충청남도,논산시,연산면,5566,2675,2,891.6666666666666
충청남도,논산시,벌곡면,2236,1198,0,1198.0
충청남도,논산시,양촌면,5743,2270,1,1135.0
충청남도,논산시,가야곡면,3052,1640,0,1640.0
충청남도,논산시,은진면,3632,1535,0,1535.0
충청남도,논산시,채운면,1964,1013,0,1013.0
충청남도,논산시,취암동,33231,6324,5,1054.0
충청남도,논산시,부창동,15625,3850,0,3850.0
충청남도,계룡시,,45885,7582,0,7582.0
충청남도,계룡시,두마면,14034,2013,2,671.0
충청남도,계룡시,엄사면,16596,3774,7,471.75
충청남도,계룡시,신도안면,7331,112,2,37.333333333333336
충청남도,계룡시,금암동,7924,1683,0,1683.0
충청남도,당진시,,172414,39028,0,39028.0
충청남도,당진시,합덕읍,7561,3347,3,836.75
충청남도,당진시,송악읍,29506,5494,5,915.6666666666666
충청남도,당진시,고대면,5977,2619,0,2619.0
충청남도,당진시,석문면,7834,2841,0,2841.0
충청남도,당진시,대호지면,2144,1249,0,1249.0
충청남도,당진시,정미면,3364,1646,0,1646.0
충청남도,당진시,면천면,3215,1546,0,1546.0
충청남도,당진시,순성면,4516,2154,0,2154.0
충청남도,당진시,우강면,5102,2244,0,2244.0
충청남도,당진시,신평면,13991,3657,4,731.4
충청남도,당진시,송산면,10850,2503,1,1251.5
충청남도,당진시,당진1동,41307,4068,0,4068.0
충청남도,당진시,당진2동,21569,3401,0,3401.0
충청남도,당진시,당진3동,15478,2259,0,2259.0
충청남도,금산군,,48804,18785,0,18785.0
충청남도,금산군,금산읍,22255,6351,10,577.3636363636364
충청남도,금산군,금성면,3003,1454,0,1454.0
충청남도,금산군,제원면,2661,1342,0,1342.0
충청남도,금산군,부리면,2299,1305,0,1305.0
충청남도,금산군,군북면,2301,1165,0,1165.0
충청남도,금산군,남일면,2709,1189,0,1189.0
충청남도,금산군,남이면,1942,966,0,966.0
충청남도,금산군,진산면,3056,1492,0,1492.0
충청남도,금산군,복수면,2799,1340,0,1340.0
충청남도,금산군,추부면,5779,2181,1,1090.5
충청남도,부여군,,58223,25251,0,25251.0
충청남도,부여군,부여읍,17512,5998,16,352.8235294117647
충청남도,부여군,규암면,11252,3194,0,3194.0
충청남도,부여군,은산면,3499,1794,0,1794.0
충청남도,부여군,외산면,2093,1213,0,1213.0
충청남도,부여군,내산면,1426,814,0,814.0
충청남도,부여군,구룡면,2132,1115,0,1115.0
충청남도,부여군,홍산면,2520,1372,2,457.3333333333333
충청남도,부여군,옥산면,1316,767,0,767.0
충청남도,부여군,남면,1681,979,0,979.0
충청남도,부여군,충화면,1041,638,0,638.0
충청남도,부여군,양화면,1525,966,0,966.0
충청남도,부여군,임천면,2549,1407,0,1407.0
충청남도,부여군,장암면,2435,1348,0,1348.0
충청남도,부여군,세도면,2820,1492,0,1492.0
충청남도,부여군,석성면,2561,1145,0,1145.0
충청남도,부여군,초촌면,1861,1009,0,1009.0
충청남도,서천군,,47172,20759,0,20759.0
충청남도,서천군,장항읍,10464,3698,3,924.5
충청남도,서천군,서천읍,12462,3929,10,357.1818181818182
충청남도,서천군,마서면,4358,2201,0,2201.0
충청남도,서천군,화양면,2034,1219,0,1219.0
충청남도,서천군,기산면,1453,847,0,847.0
충청남도,서천군,한산면,2237,1273,0,1273.0
충청남도,서천군,마산면,1387,774,0,774.0
충청남도,서천군,시초면,1129,679,0,679.0
충청남도,서천군,문산면,1152,706,0,706.0
충청남도,서천군,판교면,1881,1116,0,1116.0
충청남도,서천군,종천면,1960,1137,0,1137.0
충청남도,서천군,비인면,2749,1442,0,1442.0
충청남도,서천군,서면,3906,1738,0,1738.0
충청남도,청양군,,29958,12649,0,12649.0
충청남도,청양군,청양읍,10201,2970,6,424.2857142857143
충청남도,청양군,운곡면,2028,1058,0,1058.0
충청남도,청양군,대치면,2182,1032,0,1032.0
충청남도,청양군,정산면,3469,1393,1,696.5
충청남도,청양군,목면,1432,675,0,675.0
충청남도,청양군,청남면,1790,887,0,887.0
충청남도,청양군,장평면,2230,1172,0,1172.0
충청남도,청양군,남양면,2567,1351,0,1351.0
충청남도,청양군,화성면,2018,1075,0,1075.0
충청남도,청양군,비봉면,2041,1036,0,1036.0
충청남도,홍성군,,100835,28505,0,28505.0
충청남도,홍성군,홍성읍,34073,8851,16,520.6470588235294
충청남도,홍성군,광천읍,7153,3656,3,914.0
충청남도,홍성군,홍북읍,37413,4158,9,415.8
충청남도,홍성군,금마면,3177,1632,0,1632.0
충청남도,홍성군,홍동면,3203,1519,0,1519.0
충청남도,홍성군,장곡면,2647,1480,0,1480.0
충청남도,홍성군,은하면,1963,1168,0,1168.0
충청남도,홍성군,결성면,1900,1115,0,1115.0
충청남도,홍성군,서부면,2929,1586,0,1586.0
충청남도,홍성군,갈산면,3206,1760,1,880.0
충청남도,홍성군,구항면,3171,1580,0,1580.0
충청남도,예산군,,78722,28685,0,28685.0
충청남도,예산군,예산읍,29164,9259,18,487.3157894736842
충청남도,예산군,삽교읍,18928,3834,2,1278.0
충청남도,예산군,대술면,2214,1223,0,1223.0
충청남도,예산군,신양면,2796,1492,0,1492.0
충청남도,예산군,광시면,2780,1488,0,1488.0
충청남도,예산군,대흥면,1644,967,0,967.0
충청남도,예산군,응봉면,2228,1076,0,1076.0
충청남도,예산군,덕산면,5996,2653,2,884.3333333333334
충청남도,예산군,봉산면,2265,1145,0,1145.0
충청남도,예산군,고덕면,3973,2022,1,1011.0
충청남도,예산군,신암면,3059,1651,0,1651.0
충청남도,예산군,오가면,3675,1875,0,1875.0
충청남도,태안군,,59379,23493,0,23493.0
충청남도,태안군,태안읍,28697,8249,13,589.2142857142857
충청남도,태안군,안면읍,7663,3485,2,1161.6666666666667
충청남도,태안군,고남면,2186,1113,0,1113.0
충청남도,태안군,남면,4113,1959,0,1959.0
충청남도,태안군,근흥면,5279,2698,0,2698.0
충청남도,태안군,소원면,5103,2738,0,2738.0
충청남도,태안군,원북면,4215,2087,0,2087.0
충청남도,태안군,이원면,2123,1164,0,1164.0
전북특별자치도,,,1723497,461019,0,461019.0
전북특별자치도,전주시,,624241,124283,0,124283.0
전북특별자치도,전주시,완산구,315800,67903,162,416.5828220858896
전북특별자치도,전주시 완산구,중앙동,9542,2738,0,2738.0
전북특별자치도,전주시 완산구,풍남동,3354,1491,0,1491.0
전북특별자치도,전주시 완산구,노송동,9970,3380,0,3380.0
전북특별자치도,전주시 완산구,완산동,4686,1622,0,1622.0
전북특별자치도,전주시 완산구,동서학동,5620,2217,0,2217.0
전북특별자치도,전주시 완산구,서서학동,7631,2787,0,2787.0
전북특별자치도,전주시 완산구,중화산1동,13250,3346,0,3346.0
전북특별자치도,전주시 완산구,중화산2동,18588,2778,0,2778.0
전북특별자치도,전주시 완산구,서신동,38071,6320,0,6320.0
전북특별자치도,전주시 완산구,평화1동,11492,4186,0,4186.0
전북특별자치도,전주시 완산구,평화2동,42032,9218,0,9218.0
전북특별자치도,전주시 완산구,삼천1동,10799,2733,0,2733.0
전북특별자치도,전주시 완산구,삼천2동,11686,3295,0,3295.0
전북특별자치도,전주시 완산구,삼천3동,20125,4658,0,4658.0
전북특별자치도,전주시 완산구,효자1동,12034,3231,0,3231.0
전북특별자치도,전주시 완산구,효자2동,8721,2511,0,2511.0
전북특별자치도,전주시 완산구,효자3동,13511,3551,0,3551.0
전북특별자치도,전주시 완산구,효자4동,38687,4917,0,4917.0
전북특별자치도,전주시 완산구,효자5동,36001,2924,0,2924.0
전북특별자치도,전주시,덕진구,308441,56380,123,454.6774193548387
전북특별자치도,전주시 덕진구,진북동,12004,4442,0,4442.0
전북특별자치도,전주시 덕진구,인후1동,16809,3970,0,3970.0
전북특별자치도,전주시 덕진구,인후2동,9877,3206,0,3206.0
전북특별자치도,전주시 덕진구,인후3동,29166,4932,0,4932.0
전북특별자치도,전주시 덕진구,덕진동,19741,3196,0,3196.0
전북특별자치도,전주시 덕진구,금암동,17562,4434,0,4434.0
전북특별자치도,전주시 덕진구,팔복동,7130,2243,0,2243.0
전북특별자치도,전주시 덕진구,우아1동,11512,2528,0,2528.0
전북특별자치도,전주시 덕진구,우아2동,13489,3002,0,3002.0
전북특별자치도,전주시 덕진구,호성동,17995,4283,0,4283.0
전북특별자치도,전주시 덕진구,송천1동,32416,4715,0,4715.0
전북특별자치도,전주시 덕진구,송천2동,24131,4871,0,4871.0
전북특별자치도,전주시 덕진구,송천3동,33042,1903,0,1903.0
전북특별자치도,전주시 덕진구,조촌동,12220,3081,0,3081.0
전북특별자치도,전주시 덕진구,여의동,15371,3294,0,3294.0
전북특별자치도,전주시 덕진구,혁신동,35976,2280,0,2280.0
전북특별자치도,군산시,,256127,62891,0,62891.0
전북특별자치도,군산시,옥구읍,2805,1347,0,1347.0
전북특별자치도,군산시,옥산면,4263,1050,0,1050.0
전북특별자치도,군산시,회현면,3028,1158,0,1158.0
전북특별자치도,군산시,임피면,2330,1153,0,1153.0
전북특별자치도,군산시,서수면,2258,1154,0,1154.0
전북특별자치도,군산시,대야면,4369,2197,1,1098.5
전북특별자치도,군산시,개정면,2669,1256,0,1256.0
전북특별자치도,군산시,성산면,2463,1165,0,1165.0
전북특별자치도,군산시,나포면,1960,1039,0,1039.0
전북특별자치도,군산시,옥도면,2723,1047,0,1047.0
전북특별자치도,군산시,옥서면,2537,1166,0,1166.0
전북특별자치도,군산시,해신동,1889,896,0,896.0
전북특별자치도,군산시,월명동,4457,1900,0,1900.0
전북특별자치도,군산시,신풍동,5790,2263,0,2263.0
전북특별자치도,군산시,삼학동,4926,2314,0,2314.0
전북특별자치도,군산시,중앙동,3958,1382,0,1382.0
전북특별자치도,군산시,흥남동,11074,3101,0,3101.0
전북특별자치도,군산시,조촌동,25941,4188,9,418.8
전북특별자치도,군산시,경암동,6565,2474,1,1237.0
전북특별자치도,군산시,구암동,15776,2506,0,2506.0
전북특별자치도,군산시,개정동,2364,902,0,902.0
전북특별자치도,군산시,수송동,52853,6938,14,462.53333333333336
전북특별자치도,군산시,나운1동,12526,3427,0,3427.0
전북특별자치도,군산시,나운2동,20494,5277,0,5277.0
전북특별자치도,군산시,나운3동,29830,5533,0,5533.0
전북특별자치도,군산시,소룡동,15746,3362,2,1120.6666666666667
전북특별자치도,군산시,미성동,10533,2696,0,2696.0
전북특별자치도,익산시,,266967,68648,0,68648.0
전북특별자치도,익산시,함열읍,5907,2391,4,478.2
전북특별자치도,익산시,오산면,6571,2513,0,2513.0
전북특별자치도,익산시,황등면,6287,2605,3,651.25
전북특별자치도,익산시,함라면,1950,964,0,964.0
전북특별자치도,익산시,웅포면,1393,765,0,765.0
전북특별자치도,익산시,성당면,1695,878,0,878.0
전북특별자치도,익산시,용안면,2327,1261,0,1261.0
전북특별자치도,익산시,낭산면,2670,1262,0,1262.0
전북특별자치도,익산시,망성면,2644,1436,0,1436.0
전북특별자치도,익산시,여산면,2893,1281,1,640.5
전북특별자치도,익산시,금마면,5007,1758,2,586.0
전북특별자치도,익산시,왕궁면,4991,2026,0,2026.0
전북특별자치도,익산시,춘포면,4241,1709,0,1709.0
전북특별자치도,익산시,삼기면,2339,1048,0,1048.0
전북특별자치도,익산시,용동면,1349,779,0,779.0
전북특별자치도,익산시,중앙동,2985,1127,0,1127.0
전북특별자치도,익산시,평화동,5578,1427,0,1427.0
전북특별자치도,익산시,인화동,5769,2167,0,2167.0
전북특별자치도,익산시,동산동,19503,5453,2,1817.6666666666667
전북특별자치도,익산시,마동,18462,2801,0,2801.0
전북특별자치도,익산시,남중동,10875,3881,2,1293.6666666666667
전북특별자치도,익산시,모현동,35584,7907,0,7907.0
전북특별자치도,익산시,송학동,11333,1890,1,945.0
전북특별자치도,익산시,영등1동,19676,4496,0,4496.0
전북특별자치도,익산시,영등2동,12059,1684,0,1684.0
전북특별자치도,익산시,어양동,21635,3208,5,534.6666666666666
전북특별자치도,익산시,신동,14676,3611,1,1805.5
전북특별자치도,익산시,팔봉동,6034,1464,0,1464.0
전북특별자치도,익산시,삼성동,30534,4856,0,4856.0
전북특별자치도,정읍시,,101129,33796,0,33796.0
전북특별자치도,정읍시,신태인읍,4848,2169,2,723.0
전북특별자치도,정읍시,북면,3809,1545,0,1545.0
전북특별자치도,정읍시,입암면,2506,1262,0,1262.0
전북특별자치도,정읍시,소성면,1880,974,0,974.0
전북특별자치도,정읍시,고부면,2547,1313,0,1313.0
전북특별자치도,정읍시,영원면,1575,867,0,867.0
전북특별자치도,정읍시,덕천면,1613,751,0,751.0
전북특별자치도,정읍시,이평면,1816,975,0,975.0
전북특별자치도,정읍시,정우면,2269,1139,0,1139.0
전북특별자치도,정읍시,태인면,3128,1572,0,1572.0
전북특별자치도,정읍시,감곡면,2569,1425,0,1425.0
전북특별자치도,정읍시,옹동면,1542,797,0,797.0
전북특별자치도,정읍시,칠보면,2087,1008,0,1008.0
전북특별자치도,정읍시,산내면,1156,610,0,610.0
전북특별자치도,정읍시,산외면,1909,1011,0,1011.0
전북특별자치도,정읍시,수성동,15764,3210,11,267.5
전북특별자치도,정읍시,장명동,2637,847,0,847.0
전북특별자치도,정읍시,내장상동,20362,4523,0,4523.0
전북특별자치도,정읍시,시기동,2951,1162,3,290.5
전북특별자치도,정읍시,초산동,9707,2028,0,2028.0
전북특별자치도,정읍시,연지동,5561,1710,5,285.0
전북특별자치도,정읍시,농소동,4872,1417,0,1417.0
전북특별자치도,정읍시,상교동,4021,1481,0,1481.0
전북특별자치도,남원시,,74364,25717,0,25717.0
전북특별자치도,남원시,운봉읍,3485,1674,0,1674.0
전북특별자치도,남원시,주천면,2412,1062,0,1062.0
전북특별자치도,남원시,수지면,1013,534,0,534.0
전북특별자치도,남원시,송동면,1787,902,0,902.0
전북특별자치도,남원시,주생면,1664,852,0,852.0
전북특별자치도,남원시,금지면,2035,1113,0,1113.0
전북특별자치도,남원시,대강면,1373,820,0,820.0
전북특별자치도,남원시,대산면,1448,714,0,714.0
전북특별자치도,남원시,사매면,1425,717,0,717.0
전북특별자치도,남원시,덕과면,892,478,0,478.0
전북특별자치도,남원시,보절면,1270,708,0,708.0
전북특별자치도,남원시,산동면,1582,827,0,827.0
전북특별자치도,남원시,이백면,2065,946,0,946.0
전북특별자치도,남원시,아영면,1764,857,0,857.0
전북특별자치도,남원시,산내면,1985,749,0,749.0
전북특별자치도,남원시,인월면,2635,1130,1,565.0
전북특별자치도,남원시,동충동,2843,994,0,994.0
전북특별자치도,남원시,죽항동,2821,1072,1,536.0
전북특별자치도,남원시,노암동,5768,1453,0,1453.0
전북특별자치도,남원시,금동,5783,1703,0,1703.0
전북특별자치도,남원시,왕정동,5375,1471,0,1471.0
전북특별자치도,남원시,향교동,6365,2071,0,2071.0
전북특별자치도,남원시,도통동,16574,2870,0,2870.0
전북특별자치도,김제시,,81823,29615,0,29615.0
